date,PM2.5,temp,press,humitidy,wnd_dir,wnd_spd
2602,14.92,14.92,1003.47,17.39,347.62,3.13
2603,17.1,17.1,1003.1,14.7,349.24,4.71
2604,19.28,19.28,1002.73,12.0,350.04,6.29
2605,21.45,21.45,1002.37,9.31,350.52,7.87
2606,21.71,21.71,1001.95,9.92,336.16,9.22
2607,21.96,21.96,1001.54,10.54,325.93,10.99
2608,22.21,22.21,1001.12,11.16,318.7,13.01
2609,22.07,22.07,1000.95,11.53,323.58,11.85
2610,21.93,21.93,1000.78,11.9,329.46,10.79
2611,21.79,21.79,1000.62,12.28,336.52,9.88
2612,19.74,19.74,1001.04,14.86,340.49,10.82
2613,17.69,17.69,1001.47,17.45,343.81,11.8
2614,15.64,15.64,1001.9,20.03,346.61,12.82
2615,14.93,14.93,1003.28,22.35,342.01,13.75
2616,14.22,14.22,1004.67,24.66,338.02,14.76
2617,13.51,13.51,1006.05,26.97,334.55,15.83
2618,12.79,12.79,1006.37,29.19,337.35,14.63
2619,12.06,12.06,1006.7,31.4,340.64,13.47
2620,11.34,11.34,1007.02,33.62,344.54,12.36
2621,10.79,10.79,1007.38,35.05,342.47,11.86
2622,10.24,10.24,1007.75,36.48,340.22,11.37
2623,9.69,9.69,1008.11,37.92,337.78,10.91
2624,11.49,11.49,1008.82,35.32,341.66,11.7
2625,13.29,13.29,1009.53,32.73,345.04,12.54
2626,15.08,15.08,1010.24,30.13,347.98,13.42
2627,16.39,16.39,1010.06,27.53,352.75,13.32
2628,17.7,17.7,1009.88,24.93,357.56,13.31
2629,19.01,19.01,1009.71,22.32,2.34,13.4
2630,19.79,19.79,1008.95,20.55,359.19,12.59
2631,20.57,20.57,1008.19,18.77,355.63,11.83
2632,21.34,21.34,1007.43,17.0,351.59,11.13
2633,21.34,21.34,1007.03,17.1,346.11,10.49
2634,21.34,21.34,1006.63,17.2,339.99,9.97
2635,21.34,21.34,1006.23,17.31,333.28,9.57
2636,18.9,18.9,1006.41,20.0,313.41,5.28
2637,16.45,16.45,1006.59,22.7,248.96,3.61
2638,14.01,14.01,1006.78,25.39,204.99,6.86
2639,13.61,13.61,1006.8,25.21,220.37,8.38
2640,13.22,13.22,1006.82,25.02,230.53,10.31
2641,12.82,12.82,1006.84,24.83,237.34,12.47
2642,12.13,12.13,1006.42,25.29,239.75,11.61
2643,11.44,11.44,1006.0,25.75,242.54,10.78
2644,10.74,10.74,1005.58,26.21,245.78,9.98
2645,9.86,9.86,1005.37,27.92,244.64,8.71
2646,8.98,8.98,1005.17,29.64,243.1,7.45
2647,8.09,8.09,1004.96,31.35,240.95,6.2
2648,10.72,10.72,1004.87,27.02,235.29,5.48
2649,13.34,13.34,1004.79,22.68,228.03,4.83
2650,15.97,15.97,1004.7,18.35,218.72,4.28
2651,18.46,18.46,1003.83,15.53,213.52,8.09
2652,20.95,20.95,1002.96,12.71,211.65,11.92
2653,23.44,23.44,1002.08,9.9,210.69,15.76
2654,24.67,24.67,1001.16,9.5,209.2,18.92
2655,25.63,25.63,1000.24,9.1,208.14,22.09
2656,26.49,26.49,999.31,8.7,207.34,25.26
2657,26.1,26.1,998.78,9.32,205.13,25.82
2658,25.72,25.72,998.25,9.94,203.02,26.42
2659,25.33,25.33,997.72,10.56,201.01,27.05
2660,23.35,23.35,997.71,12.34,202.29,24.75
2661,21.22,21.22,997.7,14.11,203.83,22.46
2662,19.09,19.09,997.69,15.88,205.71,20.19
2663,17.9,17.9,998.1,18.01,216.94,16.07
2664,16.72,16.72,998.51,20.13,234.6,12.96
2665,15.53,15.53,998.92,22.26,259.32,11.66
2666,15.08,15.08,999.59,23.46,293.39,9.46
2667,14.64,14.64,1000.27,24.67,328.62,11.33
2668,14.19,14.19,1000.94,25.88,348.69,15.9
2669,13.74,13.74,1001.32,27.48,351.45,15.71
2670,13.28,13.28,1001.69,29.08,354.26,15.56
2671,12.83,12.83,1002.07,30.68,357.12,15.45
2672,14.11,14.11,1002.79,28.26,8.24,15.51
2673,15.4,15.4,1003.52,25.85,18.88,16.14
2674,16.69,16.69,1004.24,23.43,28.42,17.28
2675,18.14,18.14,1004.14,20.2,20.49,16.03
2676,19.59,19.59,1004.05,16.97,11.42,15.14
2677,21.04,21.04,1003.95,13.75,1.51,14.67
2678,22.2,22.2,1002.97,13.13,353.3,8.83
2679,23.37,23.37,1001.99,12.51,319.61,3.78
2680,24.54,24.54,1001.0,11.9,231.99,4.9
2681,23.93,23.93,1000.89,12.97,204.1,8.77
2682,23.33,23.33,1000.77,14.05,194.25,13.41
2683,22.72,22.72,1000.65,15.12,189.53,18.23
2684,20.5,20.5,1000.78,19.87,180.35,17.59
2685,18.29,18.29,1000.9,24.61,170.74,17.43
2686,16.08,16.08,1001.02,29.36,161.23,17.76
2687,14.51,14.51,1001.44,34.42,160.48,12.39
2688,12.94,12.94,1001.86,39.48,158.59,7.02
2689,11.37,11.37,1002.28,44.54,144.8,1.71
2690,10.93,10.93,1002.45,45.98,93.95,2.63
2691,10.49,10.49,1002.62,47.43,76.32,4.38
2692,10.05,10.05,1002.79,48.87,69.06,6.31
2693,9.7,9.7,1003.03,50.71,49.52,5.57
2694,9.34,9.34,1003.28,52.55,27.42,5.61
2695,8.99,8.99,1003.52,54.39,8.33,6.41
2696,11.7,11.7,1004.08,40.71,346.83,12.24
2697,14.42,14.42,1004.64,27.03,339.6,18.67
2698,17.13,17.13,1005.2,13.35,336.1,25.24
2699,18.44,18.44,1005.58,11.33,332.05,28.15
2700,19.74,19.74,1005.95,9.31,328.77,31.18
2701,21.05,21.05,1006.33,7.28,326.08,34.3
2702,21.45,21.45,1006.29,6.92,325.92,33.68
2703,21.86,21.86,1006.25,6.56,325.76,33.07
2704,22.26,22.26,1006.21,6.2,325.58,32.46
2705,22.07,22.07,1006.22,6.23,327.08,30.77
2706,21.89,21.89,1006.23,6.27,328.75,29.1
2707,21.71,21.71,1006.25,6.3,330.61,27.47
2708,19.31,19.31,1007.18,7.64,334.74,23.35
2709,16.9,16.9,1008.11,8.97,340.59,19.4
2710,14.5,14.5,1009.05,10.3,349.26,15.76
2711,13.72,13.72,1009.79,11.2,350.73,15.05
2712,12.93,12.93,1010.54,12.1,352.34,14.35
2713,12.15,12.15,1011.28,13.0,354.11,13.66
2714,11.43,11.43,1011.87,14.08,351.82,13.27
2715,10.7,10.7,1012.46,15.15,349.39,12.9
2716,9.98,9.98,1013.04,16.23,346.82,12.56
2717,9.38,9.38,1013.42,17.36,346.78,12.22
2718,8.78,8.78,1013.8,18.49,346.74,11.87
2719,8.18,8.18,1014.18,19.63,346.69,11.53
2720,10.17,10.17,1014.76,18.84,351.88,13.48
2721,12.17,12.17,1015.33,18.05,355.73,15.52
2722,14.17,14.17,1015.91,17.26,358.67,17.61
2723,15.13,15.13,1015.68,16.4,1.5,15.95
2724,16.1,16.1,1015.45,15.54,4.98,14.35
2725,17.06,17.06,1015.22,14.67,9.3,12.81
2726,17.86,17.86,1014.69,13.84,7.86,10.11
2727,18.67,18.67,1014.17,13.0,5.38,7.41
2728,19.47,19.47,1013.65,12.16,0.08,4.75
2729,19.36,19.36,1013.22,11.95,31.46,2.09
2730,19.26,19.26,1012.79,11.74,118.38,2.48
2731,19.15,19.15,1012.36,11.54,141.73,5.27
2732,17.01,17.01,1012.85,13.67,173.3,6.55
2733,14.87,14.87,1013.34,15.8,191.08,9.04
2734,12.72,12.72,1013.84,17.93,200.66,12.02
2735,12.27,12.27,1014.29,17.96,221.18,9.34
2736,11.82,11.82,1014.74,17.99,250.75,8.54
2737,11.37,11.37,1015.19,18.02,277.99,10.07
2738,10.94,10.94,1015.42,19.22,288.88,10.41
2739,10.52,10.52,1015.64,20.42,298.75,11.1
2740,10.09,10.09,1015.87,21.63,307.24,12.07
2741,9.72,9.72,1016.11,22.19,307.58,11.99
2742,9.35,9.35,1016.35,22.76,307.93,11.9
2743,8.98,8.98,1016.58,23.32,308.28,11.82
2744,11.42,11.42,1016.84,21.55,320.89,14.98
2745,13.86,13.86,1017.09,19.78,328.87,18.6
2746,16.3,16.3,1017.34,18.0,334.17,22.46
2747,17.43,17.43,1017.03,16.48,340.03,22.23
2748,18.57,18.57,1016.73,14.96,345.95,22.23
2749,19.7,19.7,1016.42,13.44,351.8,22.46
2750,20.67,20.67,1015.53,12.49,353.3,21.68
2751,21.63,21.63,1014.65,11.53,354.92,20.92
2752,22.6,22.6,1013.76,10.57,356.65,20.17
2753,22.57,22.57,1013.23,10.76,354.0,20.01
2754,22.53,22.53,1012.7,10.94,351.32,19.9
2755,22.5,22.5,1012.17,11.13,348.61,19.83
2756,20.18,20.18,1012.55,13.34,340.64,17.21
2757,17.86,17.86,1012.94,15.55,330.11,15.03
2758,15.53,15.53,1013.32,17.76,316.64,13.52
2759,14.84,14.84,1013.65,17.94,313.22,13.44
2760,14.15,14.15,1013.97,18.13,309.77,13.4
2761,13.46,13.46,1014.3,18.31,306.32,13.42
2762,13.04,13.04,1013.89,18.57,304.05,13.52
2763,12.63,12.63,1013.48,18.82,301.81,13.65
2764,12.21,12.21,1013.07,19.08,299.63,13.8
2765,12.08,12.08,1012.35,19.01,296.46,14.17
2766,11.94,11.94,1011.62,18.94,293.45,14.58
2767,11.81,11.81,1010.9,18.87,290.62,15.02
2768,14.07,14.07,1010.77,17.24,298.8,16.68
2769,16.33,16.33,1010.65,15.6,305.39,18.62
2770,18.59,18.59,1010.53,13.97,310.68,20.75
2771,20.41,20.41,1010.04,12.74,315.74,21.98
2772,22.23,22.23,1009.56,11.51,320.23,23.36
2773,24.05,24.05,1009.08,10.28,324.19,24.87
2774,25.17,25.17,1007.71,9.44,322.36,24.65
2775,26.0,26.0,1006.33,8.6,320.5,24.46
2776,26.82,26.82,1004.96,7.77,318.61,24.29
2777,26.75,26.75,1003.89,7.84,318.63,24.48
2778,26.68,26.68,1002.81,7.91,318.64,24.67
2779,26.61,26.61,1001.73,7.98,318.66,24.86
2780,24.81,24.81,1001.82,9.64,314.01,21.65
2781,22.33,22.33,1001.9,11.29,307.81,18.64
2782,19.85,19.85,1001.99,12.94,299.37,15.93
2783,19.12,19.12,1001.87,12.99,296.66,15.68
2784,18.39,18.39,1001.76,13.04,293.87,15.46
2785,17.66,17.66,1001.65,13.09,291.0,15.28
2786,17.27,17.27,1001.47,13.7,291.13,15.11
2787,16.87,16.87,1001.28,14.31,291.27,14.95
2788,16.47,16.47,1001.1,14.92,291.4,14.79
2789,16.05,16.05,1001.09,15.69,294.37,14.16
2790,15.63,15.63,1001.07,16.46,297.61,13.57
2791,15.21,15.21,1001.05,17.23,301.13,13.03
2792,17.34,17.34,1001.23,16.69,304.77,12.64
2793,19.48,19.48,1001.4,16.15,308.63,12.3
2794,21.61,21.61,1001.58,15.6,312.69,12.02
2795,23.6,23.6,1001.24,14.98,316.34,13.64
2796,25.42,25.42,1000.91,14.37,319.21,15.29
2797,26.82,26.82,1000.57,13.75,321.52,16.98
2798,27.5,27.5,999.51,13.5,319.79,18.11
2799,28.19,28.19,998.44,13.24,318.26,19.25
2800,28.87,28.87,997.38,12.98,316.9,20.4
2801,28.92,28.92,996.86,13.29,325.85,20.13
2802,28.96,28.96,996.34,13.6,334.82,20.36
2803,29.0,29.0,995.83,13.9,343.39,21.07
2804,27.13,27.13,996.52,17.06,341.11,18.3
2805,25.27,25.27,997.21,20.22,338.02,15.57
2806,22.71,22.71,997.9,23.38,333.63,12.9
2807,22.14,22.14,998.04,23.75,323.24,13.01
2808,21.56,21.56,998.18,24.13,313.33,13.53
2809,20.99,20.99,998.32,24.5,304.41,14.42
2810,20.5,20.5,998.34,25.35,302.04,14.06
2811,20.01,20.01,998.37,26.2,299.54,13.73
2812,19.53,19.53,998.4,27.05,296.93,13.42
2813,19.14,19.14,998.25,27.56,295.95,13.06
2814,18.74,18.74,998.1,28.07,294.9,12.7
2815,18.35,18.35,997.96,28.59,293.8,12.34
2816,20.66,20.66,998.09,26.26,293.94,12.06
2817,22.96,22.96,998.23,23.94,294.08,11.77
2818,25.19,25.19,998.37,21.62,294.23,11.49
2819,26.7,26.7,998.07,18.67,289.17,12.82
2820,28.21,28.21,997.76,15.73,285.08,14.23
2821,29.72,29.72,997.46,12.78,281.75,15.71
2822,30.26,30.26,996.52,11.76,284.09,16.45
2823,30.8,30.8,995.58,10.73,286.23,17.22
2824,31.33,31.33,994.64,9.71,288.18,18.01
2825,31.29,31.29,993.85,9.24,282.02,17.02
2826,31.25,31.25,993.05,8.77,275.19,16.25
2827,31.21,31.21,992.25,8.31,267.81,15.73
2828,29.18,29.18,992.39,10.14,263.06,14.99
2829,27.15,27.15,992.52,11.98,257.87,14.37
2830,25.13,25.13,992.66,13.82,252.26,13.87
2831,24.08,24.08,993.17,13.22,266.71,12.38
2832,22.99,22.99,993.69,12.62,283.68,11.85
2833,21.89,21.89,994.21,12.02,300.63,12.4
2834,21.56,21.56,994.69,12.01,312.26,12.46
2835,21.23,21.23,995.17,12.0,323.33,13.02
2836,20.9,20.9,995.65,11.99,333.16,14.02
2837,19.97,19.97,996.75,14.05,340.71,12.14
2838,19.05,19.05,997.84,16.11,350.78,10.54
2839,18.13,18.13,998.93,18.17,3.87,9.37
2840,20.2,20.2,1000.1,16.33,46.91,6.51
2841,22.27,22.27,1001.26,14.48,92.94,8.89
2842,24.34,24.34,1002.42,12.64,112.41,14.06
2843,25.41,25.41,1002.59,11.34,126.96,13.18
2844,26.28,26.28,1002.76,10.04,142.43,13.24
2845,27.14,27.14,1002.93,8.74,156.75,14.21
2846,27.74,27.74,1002.57,8.68,161.81,15.62
2847,28.34,28.34,1002.22,8.62,166.0,17.13
2848,28.94,28.94,1001.86,8.56,169.5,18.71
2849,28.26,28.26,1002.12,9.29,170.13,18.93
2850,27.58,27.58,1002.38,10.03,170.74,19.15
2851,26.9,26.9,1002.64,10.76,171.34,19.38
2852,24.98,24.98,1003.45,12.68,176.73,16.73
2853,22.24,22.24,1004.27,14.6,184.06,14.28
2854,19.5,19.5,1005.09,16.52,194.18,12.15
2855,18.67,18.67,1005.83,16.47,196.14,11.51
2856,17.84,17.84,1006.57,16.42,198.33,10.89
2857,17.0,17.0,1007.31,16.37,200.78,10.28
2858,15.75,15.75,1007.64,18.87,196.73,7.95
2859,14.5,14.5,1007.97,21.37,189.41,5.69
2860,13.25,13.25,1008.3,23.88,173.26,3.64
2861,12.79,12.79,1008.75,24.77,133.0,2.23
2862,12.32,12.32,1009.2,25.66,78.62,2.89
2863,11.86,11.86,1009.66,26.55,56.61,4.84
2864,14.51,14.51,1009.96,23.42,52.45,5.21
2865,17.15,17.15,1010.27,20.29,48.87,5.61
2866,19.8,19.8,1010.58,17.17,45.77,6.02
2867,21.26,21.26,1010.4,15.7,72.42,5.72
2868,22.72,22.72,1010.23,14.23,96.5,6.63
2869,24.18,24.18,1010.06,12.76,112.69,8.36
2870,25.38,25.38,1009.2,12.53,129.4,8.83
2871,26.34,26.34,1008.34,12.3,143.41,9.94
2872,27.3,27.3,1007.49,12.07,154.1,11.51
2873,26.88,26.88,1007.33,12.88,155.38,11.66
2874,26.47,26.47,1007.18,13.69,156.63,11.8
2875,26.06,26.06,1007.03,14.5,157.85,11.96
2876,23.84,23.84,1007.18,17.66,159.02,11.12
2877,21.16,21.16,1007.32,20.81,160.38,10.28
2878,18.49,18.49,1007.47,23.97,161.98,9.46
2879,17.43,17.43,1007.97,26.41,154.91,7.83
2880,16.38,16.38,1008.48,28.86,144.41,6.39
2881,15.32,15.32,1008.99,31.3,128.69,5.27
2882,14.94,14.94,1008.96,32.26,110.06,4.98
2883,14.55,14.55,1008.93,33.22,91.35,5.25
2884,14.16,14.16,1008.91,34.18,75.89,5.99
2885,13.41,13.41,1008.99,35.74,74.37,5.29
2886,12.67,12.67,1009.07,37.3,72.39,4.59
2887,11.92,11.92,1009.15,38.87,69.7,3.89
2888,14.3,14.3,1009.56,34.72,64.36,4.33
2889,16.68,16.68,1009.97,30.58,60.03,4.81
2890,19.07,19.07,1010.38,26.43,56.5,5.3
2891,21.25,21.25,1009.89,26.08,80.99,4.78
2892,23.43,23.43,1009.4,25.73,105.89,5.22
2893,25.43,25.43,1008.91,25.39,124.13,6.43
2894,26.61,26.61,1007.99,23.9,166.29,9.22
2895,27.79,27.79,1007.07,22.42,183.79,14.34
2896,28.97,28.97,1006.15,20.94,191.73,20.08
2897,28.38,28.38,1006.18,23.61,193.86,19.61
2898,27.8,27.8,1006.2,26.28,196.1,19.16
2899,27.22,27.22,1006.22,28.95,198.43,18.75
2900,25.77,25.77,1006.34,32.72,197.13,15.46
2901,24.02,24.02,1006.46,36.5,195.12,12.18
2902,21.95,21.95,1006.58,40.27,191.65,8.93
2903,20.65,20.65,1006.98,43.02,181.92,8.5
2904,19.35,19.35,1007.38,45.77,171.47,8.33
2905,18.05,18.05,1007.78,48.52,160.96,8.44
2906,17.09,17.09,1007.8,51.7,153.45,6.92
2907,16.13,16.13,1007.83,54.89,142.05,5.58
2908,15.17,15.17,1007.85,58.08,124.7,4.59
2909,15.06,15.06,1007.78,60.16,148.32,4.26
2910,14.94,14.94,1007.71,62.24,171.34,4.7
2911,14.82,14.82,1007.64,64.33,188.29,5.72
2912,17.37,17.37,1007.89,57.19,201.24,8.47
2913,19.92,19.92,1008.14,50.05,207.69,11.43
2914,22.47,22.47,1008.39,42.91,211.45,14.48
2915,23.88,23.88,1007.98,37.75,212.53,18.49
2916,25.21,25.21,1007.56,32.59,213.22,22.51
2917,26.2,26.2,1007.15,27.43,213.71,26.53
2918,26.33,26.33,1006.7,25.52,212.65,26.63
2919,26.46,26.46,1006.24,23.6,211.61,26.75
2920,26.59,26.59,1005.79,21.69,210.57,26.87
2921,25.7,25.7,1006.32,24.55,211.77,24.05
2922,24.73,24.73,1006.85,27.42,213.29,21.24
2923,23.46,23.46,1007.38,30.29,215.26,18.46
2924,21.8,21.8,1007.65,37.74,214.96,16.29
2925,20.15,20.15,1007.92,45.2,214.57,14.13
2926,18.49,18.49,1008.19,52.65,214.03,11.97
2927,17.83,17.83,1008.22,57.79,214.84,11.16
2928,17.17,17.17,1008.25,62.92,215.77,10.36
2929,16.51,16.51,1008.29,68.06,216.85,9.56
2930,15.91,15.91,1008.03,70.77,218.3,8.37
2931,15.32,15.32,1007.78,73.47,220.24,7.18
2932,14.72,14.72,1007.52,76.18,222.93,6.01
2933,14.29,14.29,1007.79,76.74,250.61,5.48
2934,13.85,13.85,1008.05,77.29,276.96,6.29
2935,13.41,13.41,1008.31,77.85,294.55,8.05
2936,15.37,15.37,1008.75,56.42,315.62,11.78
2937,17.33,17.33,1009.19,34.99,325.84,16.31
2938,19.29,19.29,1009.62,13.56,331.52,21.12
2939,20.54,20.54,1009.42,12.15,329.52,20.45
2940,21.78,21.78,1009.21,10.74,327.38,19.8
2941,23.02,23.02,1009.0,9.33,325.1,19.17
2942,24.05,24.05,1008.29,8.59,320.43,17.78
2943,25.05,25.05,1007.58,7.86,315.01,16.53
2944,25.77,25.77,1006.87,7.12,308.77,15.44
2945,25.55,25.55,1006.52,7.7,298.73,12.07
2946,25.34,25.34,1006.17,8.28,281.94,9.33
2947,25.13,25.13,1005.81,8.87,255.81,7.91
2948,22.65,22.65,1005.81,11.85,226.58,7.71
2949,20.12,20.12,1005.8,14.84,202.2,9.36
2950,17.58,17.58,1005.8,17.82,186.98,12.12
2951,16.85,16.85,1005.92,22.38,198.75,11.75
2952,16.11,16.11,1006.04,26.95,210.76,11.89
2953,15.37,15.37,1006.17,31.51,222.01,12.53
2954,14.88,14.88,1005.42,35.08,219.52,12.54
2955,14.4,14.4,1004.68,38.66,217.04,12.58
2956,13.91,13.91,1003.94,42.23,214.58,12.65
2957,13.94,13.94,1003.78,41.64,219.53,11.93
2958,13.97,13.97,1003.62,41.04,225.08,11.31
2959,14.0,14.0,1003.46,40.45,231.2,10.81
2960,15.16,15.16,1004.42,31.62,278.62,16.19
2961,16.33,16.33,1005.38,22.79,296.24,26.29
2962,17.49,17.49,1006.33,13.96,303.75,37.48
2963,17.78,17.78,1007.64,13.69,308.27,39.4
2964,18.07,18.07,1008.94,13.42,312.35,41.54
2965,18.36,18.36,1010.25,13.15,316.01,43.88
2966,18.95,18.95,1010.13,11.19,316.7,41.24
2967,19.54,19.54,1010.01,9.24,317.48,38.62
2968,20.14,20.14,1009.89,7.28,318.37,36.0
2969,19.91,19.91,1009.66,8.01,317.05,31.33
2970,19.68,19.68,1009.44,8.74,315.28,26.68
2971,19.44,19.44,1009.22,9.48,312.77,22.06
2972,17.43,17.43,1009.04,11.15,299.29,13.68
2973,15.41,15.41,1008.86,12.82,258.21,7.82
2974,13.39,13.39,1008.68,14.5,198.93,10.46
2975,13.1,13.1,1008.67,15.65,213.19,11.62
2976,12.81,12.81,1008.66,16.8,224.32,13.35
2977,12.52,12.52,1008.66,17.95,232.64,15.47
2978,11.95,11.95,1008.19,18.58,230.89,14.28
2979,11.39,11.39,1007.72,19.21,228.83,13.11
2980,10.83,10.83,1007.25,19.85,226.36,11.95
2981,10.53,10.53,1007.33,20.59,216.5,10.75
2982,10.22,10.22,1007.41,21.33,204.62,9.93
2983,9.92,9.92,1007.48,22.07,191.3,9.61
2984,12.97,12.97,1007.96,19.95,202.74,7.35
2985,16.02,16.02,1008.43,17.83,222.58,5.61
2986,19.06,19.06,1008.91,15.71,252.62,4.98
2987,21.28,21.28,1008.6,14.63,291.33,11.24
2988,23.5,23.5,1008.3,13.55,300.84,18.85
2989,25.51,25.51,1007.99,12.46,304.84,26.68
2990,26.12,26.12,1007.39,11.94,305.2,26.93
2991,26.73,26.73,1006.79,11.41,305.56,27.17
2992,27.34,27.34,1006.19,10.89,305.91,27.42
2993,27.35,27.35,1005.56,11.02,308.99,24.76
2994,27.36,27.36,1004.92,11.16,312.79,22.2
2995,27.37,27.37,1004.29,11.29,317.56,19.76
2996,24.63,24.63,1004.68,14.98,322.42,14.69
2997,20.87,20.87,1005.06,18.67,332.22,9.84
2998,17.11,17.11,1005.45,22.35,357.91,5.77
2999,16.72,16.72,1005.65,22.55,351.85,6.07
3000,16.33,16.33,1005.84,22.75,346.42,6.44
3001,15.93,15.93,1006.04,22.94,341.62,6.86
3002,15.66,15.66,1006.8,23.4,351.11,7.91
3003,15.39,15.39,1007.56,23.87,358.24,9.12
3004,15.12,15.12,1008.32,24.33,3.63,10.44
3005,13.81,13.81,1008.56,26.43,2.96,7.94
3006,12.51,12.51,1008.79,28.54,1.67,5.45
3007,11.2,11.2,1009.03,30.65,358.21,2.97
3008,14.46,14.46,1009.25,26.9,312.38,1.27
3009,17.72,17.72,1009.47,23.16,234.79,2.18
3010,20.98,20.98,1009.69,19.42,217.93,4.27
3011,23.47,23.47,1008.88,17.35,225.7,4.24
3012,25.68,25.68,1008.08,15.27,233.47,4.28
3013,27.42,27.42,1007.27,13.2,240.95,4.39
3014,28.07,28.07,1006.21,11.95,239.15,6.08
3015,28.71,28.71,1005.16,10.7,238.14,7.78
3016,29.36,29.36,1004.1,9.46,237.48,9.47
3017,29.25,29.25,1003.51,9.74,226.75,9.49
3018,29.15,29.15,1002.92,10.02,216.41,9.83
3019,29.04,29.04,1002.34,10.3,207.06,10.47
3020,27.23,27.23,1002.46,12.85,205.45,11.84
3021,25.43,25.43,1002.59,15.4,204.18,13.21
3022,23.03,23.03,1002.72,17.96,203.15,14.59
3023,22.09,22.09,1002.67,19.14,213.6,13.67
3024,21.16,21.16,1002.62,20.32,225.1,13.27
3025,20.23,20.23,1002.57,21.51,236.82,13.42
3026,19.4,19.4,1002.33,21.37,246.2,11.2
3027,18.56,18.56,1002.1,21.23,259.61,9.42
3028,17.73,17.73,1001.87,21.09,277.7,8.37
3029,17.09,17.09,1001.57,20.02,287.13,7.23
3030,16.46,16.46,1001.28,18.95,299.59,6.35
3031,15.82,15.82,1000.98,17.88,315.03,5.85
3032,18.39,18.39,1001.12,16.26,323.45,4.38
3033,20.96,20.96,1001.25,14.63,339.52,3.09
3034,23.53,23.53,1001.38,13.0,11.06,2.32
3035,25.3,25.3,1001.16,12.15,12.63,1.08
3036,26.63,26.63,1000.95,11.31,169.95,0.16
3037,27.96,27.96,1000.73,10.47,187.4,1.39
3038,28.47,28.47,1000.11,9.71,180.46,3.66
3039,28.98,28.98,999.49,8.95,178.84,5.94
3040,29.49,29.49,998.87,8.19,178.12,8.23
3041,29.23,29.23,998.53,9.48,182.3,9.44
3042,28.97,28.97,998.19,10.77,185.51,10.7
3043,28.71,28.71,997.85,12.06,188.05,11.98
3044,26.89,26.89,997.86,15.2,191.63,11.27
3045,25.08,25.08,997.86,18.34,195.67,10.62
3046,22.52,22.52,997.87,21.49,200.22,10.03
3047,21.5,21.5,998.25,23.44,202.19,10.74
3048,20.48,20.48,998.63,25.4,203.92,11.46
3049,19.46,19.46,999.01,27.35,205.44,12.19
3050,18.42,18.42,998.96,32.34,205.23,11.79
3051,17.37,17.37,998.92,37.32,205.0,11.39
3052,16.33,16.33,998.88,42.3,204.75,10.98
3053,15.21,15.21,999.07,49.42,200.1,9.65
3054,14.09,14.09,999.27,56.54,194.02,8.4
3055,12.98,12.98,999.47,63.66,185.95,7.28
